temp_C,time_min,h2so4_M,h2o2_M,pulp_density_gL,Li_pct,Ni_pct,Co_pct,Mn_pct
58.0,270.25,1.15,0.0,228.667,27.022,28.529,26.049,14.254
58.0,270.25,1.15,0.0,333.0,6.847,5.301,5.402,0.693
58.0,270.25,1.15,0.333333,20.0,91.237,79.146,82.4,97.0
58.0,270.25,1.15,0.333333,124.333,76.783,82.374,78.71,75.592
58.0,270.25,1.15,0.333333,228.667,27.021,28.529,26.049,14.254
58.0,270.25,1.15,0.333333,333.0,6.847,5.301,5.402,0.693
58.0,270.25,1.15,0.666667,20.0,91.237,79.146,82.4,97.0
58.0,270.25,1.15,0.666667,124.333,76.782,82.373,78.71,75.591
58.0,270.25,1.15,0.666667,228.667,27.021,28.529,26.049,14.253
58.0,270.25,1.15,0.666667,333.0,6.847,5.301,5.402,0.693
58.0,270.25,1.15,1.0,20.0,91.235,79.145,82.398,96.999
58.0,270.25,1.15,1.0,124.333,76.781,82.372,78.708,75.59
58.0,270.25,1.15,1.0,228.667,27.02,28.529,26.048,14.253
58.0,270.25,1.15,1.0,333.0,6.847,5.3,5.402,0.693
58.0,270.25,1.575,0.0,20.0,91.236,79.148,82.4,96.995
58.0,270.25,1.575,0.0,124.333,76.783,82.375,78.711,75.591
58.0,270.25,1.575,0.0,228.667,27.022,28.53,26.049,14.254
58.0,270.25,1.575,0.0,333.0,6.847,5.301,5.402,0.693
58.0,270.25,1.575,0.333333,20.0,91.236,79.149,82.401,96.997
58.0,270.25,1.575,0.333333,124.333,76.783,82.376,78.711,75.591
58.0,270.25,1.575,0.333333,228.667,27.022,28.53,26.049,14.254
58.0,270.25,1.575,0.333333,333.0,6.847,5.301,5.402,0.693
58.0,270.25,1.575,0.666667,20.0,91.236,79.149,82.401,96.998
58.0,270.25,1.575,0.666667,124.333,76.783,82.375,78.711,75.591
58.0,270.25,1.575,0.666667,228.667,27.022,28.53,26.049,14.254
58.0,270.25,1.575,0.666667,333.0,6.847,5.301,5.402,0.693
58.0,270.25,1.575,1.0,20.0,91.234,79.148,82.4,96.997
58.0,270.25,1.575,1.0,124.333,76.781,82.374,78.709,75.59
58.0,270.25,1.575,1.0,228.667,27.021,28.529,26.048,14.254
58.0,270.25,1.575,1.0,333.0,6.847,5.301,5.402,0.693
58.0,270.25,2.0,0.0,20.0,91.233,79.15,82.4,96.991
58.0,270.25,2.0,0.0,124.333,76.782,82.376,78.711,75.589
58.0,270.25,2.0,0.0,228.667,27.022,28.53,26.049,14.254
58.0,270.25,2.0,0.0,333.0,6.847,5.301,5.402,0.693
58.0,270.25,2.0,0.333333,20.0,91.234,79.151,82.401,96.993
58.0,270.25,2.0,0.333333,124.333,76.782,82.376,78.711,75.589
58.0,270.25,2.0,0.333333,228.667,27.022,28.53,26.049,14.254
58.0,270.25,2.0,0.333333,333.0,6.847,5.301,5.402,0.693
58.0,270.25,2.0,0.666667,20.0,91.233,79.151,82.401,96.993
58.0,270.25,2.0,0.666667,124.333,76.782,82.375,78.711,75.589
58.0,270.25,2.0,0.666667,228.667,27.021,28.53,26.049,14.254
58.0,270.25,2.0,0.666667,333.0,6.847,5.301,5.402,0.693
58.0,270.25,2.0,1.0,20.0,91.232,79.15,82.4,96.992
58.0,270.25,2.0,1.0,124.333,76.78,82.374,78.709,75.588
58.0,270.25,2.0,1.0,228.667,27.021,28.529,26.048,14.254
58.0,270.25,2.0,1.0,333.0,6.847,5.3,5.402,0.693
58.0,360.0,0.3,0.0,20.0,70.399,67.094,67.553,70.561
58.0,360.0,0.3,0.0,124.333,68.83,71.29,67.241,65.622
58.0,360.0,0.3,0.0,228.667,25.801,27.391,24.811,19.06
58.0,360.0,0.3,0.0,333.0,3.688,3.598,3.303,1.41
58.0,360.0,0.3,0.333333,20.0,70.399,67.094,67.553,70.562
58.0,360.0,0.3,0.333333,124.333,68.83,71.29,67.241,65.622
58.0,360.0,0.3,0.333333,228.667,25.801,27.391,24.811,19.059
58.0,360.0,0.3,0.333333,333.0,3.688,3.598,3.303,1.41
58.0,360.0,0.3,0.666667,20.0,70.398,67.094,67.553,70.561
58.0,360.0,0.3,0.666667,124.333,68.829,71.289,67.24,65.621
58.0,360.0,0.3,0.666667,228.667,25.801,27.391,24.811,19.059
58.0,360.0,0.3,0.666667,333.0,3.688,3.598,3.302,1.41
58.0,360.0,0.3,1.0,20.0,70.397,67.093,67.551,70.56
58.0,360.0,0.3,1.0,124.333,68.827,71.287,67.238,65.62
58.0,360.0,0.3,1.0,228.667,25.8,27.39,24.81,19.059
58.0,360.0,0.3,1.0,333.0,3.688,3.598,3.302,1.41
58.0,360.0,0.725,0.0,20.0,70.4,67.097,67.556,70.562
58.0,360.0,0.725,0.0,124.333,68.832,71.292,67.243,65.623
58.0,360.0,0.725,0.0,228.667,25.802,27.392,24.812,19.06
58.0,360.0,0.725,0.0,333.0,3.688,3.598,3.303,1.41
58.0,360.0,0.725,0.333333,20.0,70.4,67.098,67.556,70.563
58.0,360.0,0.725,0.333333,124.333,68.831,71.292,67.243,65.623
58.0,360.0,0.725,0.333333,228.667,25.802,27.392,24.812,19.06
58.0,360.0,0.725,0.333333,333.0,3.688,3.598,3.303,1.41
58.0,360.0,0.725,0.666667,20.0,70.4,67.097,67.555,70.562
58.0,360.0,0.725,0.666667,124.333,68.831,71.291,67.242,65.623
58.0,360.0,0.725,0.666667,228.667,25.801,27.392,24.812,19.06
58.0,360.0,0.725,0.666667,333.0,3.688,3.598,3.303,1.41
58.0,360.0,0.725,1.0,20.0,70.398,67.096,67.554,70.561
58.0,360.0,0.725,1.0,124.333,68.829,71.29,67.24,65.621
58.0,360.0,0.725,1.0,228.667,25.801,27.391,24.811,19.059
58.0,360.0,0.725,1.0,333.0,3.688,3.598,3.302,1.41
58.0,360.0,1.15,0.0,20.0,70.4,67.099,67.557,70.562
58.0,360.0,1.15,0.0,124.333,68.832,71.294,67.244,65.623
58.0,360.0,1.15,0.0,228.667,25.802,27.392,24.812,19.06
58.0,360.0,1.15,0.0,333.0,3.688,3.598,3.303,1.41
58.0,360.0,1.15,0.333333,20.0,70.401,67.1,67.557,70.562
58.0,360.0,1.15,0.333333,124.333,68.832,71.294,67.244,65.623
58.0,360.0,1.15,0.333333,228.667,25.802,27.392,24.812,19.06
58.0,360.0,1.15,0.333333,333.0,3.688,3.598,3.303,1.41
58.0,360.0,1.15,0.666667,20.0,70.4,67.099,67.556,70.562
58.0,360.0,1.15,0.666667,124.333,68.831,71.293,67.243,65.623
58.0,360.0,1.15,0.666667,228.667,25.801,27.392,24.812,19.06
58.0,360.0,1.15,0.666667,333.0,3.688,3.598,3.303,1.41
58.0,360.0,1.15,1.0,20.0,70.398,67.098,67.555,70.561
58.0,360.0,1.15,1.0,124.333,68.829,71.291,67.241,65.621
58.0,360.0,1.15,1.0,228.667,25.801,27.391,24.811,19.059
58.0,360.0,1.15,1.0,333.0,3.688,3.598,3.302,1.41
58.0,360.0,1.575,0.0,20.0,70.399,67.1,67.557,70.56
58.0,360.0,1.575,0.0,124.333,68.831,71.294,67.243,65.622
58.0,360.0,1.575,0.0,228.667,25.802,27.392,24.812,19.06
58.0,360.0,1.575,0.0,333.0,3.688,3.598,3.303,1.41
58.0,360.0,1.575,0.333333,20.0,70.399,67.101,67.557,70.56
58.0,360.0,1.575,0.333333,124.333,68.831,71.294,67.243,65.622
58.0,360.0,1.575,0.333333,228.667,25.801,27.392,24.812,19.06
58.0,360.0,1.575,0.333333,333.0,3.688,3.598,3.303,1.41
58.0,360.0,1.575,0.666667,20.0,70.399,67.1,67.556,70.56
58.0,360.0,1.575,0.666667,124.333,68.83,71.293,67.243,65.621
58.0,360.0,1.575,0.666667,228.667,25.801,27.392,24.812,19.059
58.0,360.0,1.575,0.666667,333.0,3.688,3.598,3.303,1.41
58.0,360.0,1.575,1.0,20.0,70.397,67.099,67.555,70.559
58.0,360.0,1.575,1.0,124.333,68.828,71.291,67.241,65.62
58.0,360.0,1.575,1.0,228.667,25.8,27.391,24.811,19.059
58.0,360.0,1.575,1.0,333.0,3.688,3.598,3.302,1.41
58.0,360.0,2.0,0.0,20.0,70.397,67.1,67.556,70.556
58.0,360.0,2.0,0.0,124.333,68.829,71.293,67.242,65.619
58.0,360.0,2.0,0.0,228.667,25.801,27.392,24.811,19.059
58.0,360.0,2.0,0.0,333.0,3.688,3.598,3.303,1.41
58.0,360.0,2.0,0.333333,20.0,70.397,67.1,67.556,70.557
58.0,360.0,2.0,0.333333,124.333,68.829,71.293,67.242,65.619
58.0,360.0,2.0,0.333333,228.667,25.801,27.392,24.811,19.059
58.0,360.0,2.0,0.333333,333.0,3.688,3.598,3.303,1.41
58.0,360.0,2.0,0.666667,20.0,70.396,67.1,67.555,70.557
58.0,360.0,2.0,0.666667,124.333,68.828,71.292,67.241,65.618
58.0,360.0,2.0,0.666667,228.667,25.8,27.391,24.811,19.059
58.0,360.0,2.0,0.666667,333.0,3.688,3.598,3.302,1.41
58.0,360.0,2.0,1.0,20.0,70.395,67.098,67.554,70.555
58.0,360.0,2.0,1.0,124.333,68.826,71.29,67.239,65.617
58.0,360.0,2.0,1.0,228.667,25.8,27.39,24.81,19.058
58.0,360.0,2.0,1.0,333.0,3.688,3.598,3.302,1.41
60.0,15.0,1.06,0.686,20.0,80.0,82.0,81.0,84.0
60.0,20.0,1.06,0.686,20.0,83.667,85.333,84.0,86.667
60.0,25.0,1.06,0.686,20.0,87.333,88.667,87.0,89.333
60.0,30.0,1.06,0.686,20.0,91.0,92.0,90.0,92.0
60.0,40.0,1.06,0.686,20.0,93.87,94.513,93.097,94.393
60.0,50.0,1.06,0.686,20.0,96.74,97.027,96.193,96.787
60.0,60.0,1.06,0.147,20.0,84.0,75.0,79.0,69.0
60.0,60.0,1.06,0.196,20.0,87.667,81.0,84.0,76.333
60.0,60.0,1.06,0.245,20.0,91.333,87.0,89.0,83.667
60.0,60.0,1.06,0.294,20.0,95.0,93.0,94.0,91.0
60.0,60.0,1.06,0.441,20.0,96.537,95.18,95.763,93.727
60.0,60.0,1.06,0.588,20.0,98.073,97.36,97.527,96.453
60.0,60.0,1.06,0.735,20.0,99.61,99.54,99.29,99.18
60.0,120.0,1.0,0.15,100.0,91.81,85.06,92.77,86.27
60.0,120.0,1.0,1.47,100.0,91.81,85.06,92.77,86.27
63.333,60.0,1.06,0.735,20.0,99.407,99.027,99.193,98.787
65.0,120.0,1.0,1.47,100.0,94.478,89.807,95.18,89.569
66.667,60.0,1.06,0.735,20.0,99.203,98.513,99.097,98.393
70.0,60.0,1.06,0.735,20.0,99.0,98.0,99.0,98.0
70.0,120.0,1.0,1.47,100.0,97.146,94.553,97.59,92.869
73.333,60.0,1.06,0.735,20.0,98.333,97.333,98.667,97.0
74.0,1.0,0.3,0.0,20.0,61.021,64.929,66.613,40.894
74.0,1.0,0.3,0.0,124.333,69.426,61.854,60.47,58.764
74.0,1.0,0.3,0.0,228.667,73.704,53.988,50.864,55.215
74.0,1.0,0.3,0.0,333.0,58.635,57.715,53.16,55.73
74.0,1.0,0.3,0.333333,20.0,61.023,64.932,66.615,40.895
74.0,1.0,0.3,0.333333,124.333,69.427,61.856,60.472,58.765
74.0,1.0,0.3,0.333333,228.667,73.704,53.988,50.864,55.215
74.0,1.0,0.3,0.333333,333.0,58.635,57.715,53.16,55.729
74.0,1.0,0.3,0.666667,20.0,61.025,64.934,66.617,40.896
74.0,1.0,0.3,0.666667,124.333,69.428,61.857,60.474,58.766
74.0,1.0,0.3,0.666667,228.667,73.703,53.988,50.864,55.214
74.0,1.0,0.3,0.666667,333.0,58.634,57.714,53.159,55.728
74.0,1.0,0.3,1.0,20.0,61.026,64.935,66.618,40.896
74.0,1.0,0.3,1.0,124.333,69.428,61.858,60.474,58.765
74.0,1.0,0.3,1.0,228.667,73.701,53.987,50.863,55.212
74.0,1.0,0.3,1.0,333.0,58.632,57.712,53.157,55.726
74.0,1.0,0.725,0.0,20.0,61.027,64.939,66.622,40.899
74.0,1.0,0.725,0.0,124.333,69.433,61.863,60.479,58.773
74.0,1.0,0.725,0.0,228.667,73.708,53.992,50.868,55.219
74.0,1.0,0.725,0.0,333.0,58.637,57.716,53.161,55.731
74.0,1.0,0.725,0.333333,20.0,61.029,64.941,66.625,40.9
74.0,1.0,0.725,0.333333,124.333,69.435,61.865,60.482,58.774
74.0,1.0,0.725,0.333333,228.667,73.708,53.992,50.869,55.219
74.0,1.0,0.725,0.333333,333.0,58.637,57.716,53.161,55.731
74.0,1.0,0.725,0.666667,20.0,61.031,64.943,66.627,40.901
74.0,1.0,0.725,0.666667,124.333,69.436,61.867,60.483,58.774
74.0,1.0,0.725,0.666667,228.667,73.707,53.992,50.868,55.218
74.0,1.0,0.725,0.666667,333.0,58.636,57.715,53.16,55.73
74.0,1.0,0.725,1.0,20.0,61.032,64.944,66.628,40.901
74.0,1.0,0.725,1.0,124.333,69.435,61.868,60.484,58.774
74.0,1.0,0.725,1.0,228.667,73.705,53.991,50.868,55.217
74.0,1.0,0.725,1.0,333.0,58.634,57.714,53.159,55.728
74.0,1.0,1.15,0.0,20.0,61.033,64.947,66.63,40.903
74.0,1.0,1.15,0.0,124.333,69.439,61.871,60.488,58.78
74.0,1.0,1.15,0.0,228.667,73.71,53.995,50.871,55.222
74.0,1.0,1.15,0.0,333.0,58.638,57.717,53.162,55.732
74.0,1.0,1.15,0.333333,20.0,61.035,64.949,66.633,40.904
74.0,1.0,1.15,0.333333,124.333,69.441,61.874,60.49,58.781
74.0,1.0,1.15,0.333333,228.667,73.71,53.996,50.872,55.222
74.0,1.0,1.15,0.333333,333.0,58.637,57.717,53.162,55.731
74.0,1.0,1.15,0.666667,20.0,61.037,64.951,66.635,40.905
74.0,1.0,1.15,0.666667,124.333,69.442,61.875,60.492,58.782
74.0,1.0,1.15,0.666667,228.667,73.71,53.995,50.872,55.221
74.0,1.0,1.15,0.666667,333.0,58.636,57.716,53.161,55.73
74.0,1.0,1.15,1.0,20.0,61.038,64.952,66.636,40.905
74.0,1.0,1.15,1.0,124.333,69.442,61.876,60.493,58.781
74.0,1.0,1.15,1.0,228.667,73.708,53.995,50.871,55.22
74.0,1.0,1.15,1.0,333.0,58.635,57.714,53.159,55.728
74.0,1.0,1.575,0.0,20.0,61.037,64.953,66.637,40.906
74.0,1.0,1.575,0.0,124.333,69.444,61.879,60.496,58.786
74.0,1.0,1.575,0.0,228.667,73.712,53.998,50.874,55.224
74.0,1.0,1.575,0.0,333.0,58.637,57.717,53.162,55.731
74.0,1.0,1.575,0.333333,20.0,61.039,64.956,66.64,40.908
74.0,1.0,1.575,0.333333,124.333,69.446,61.881,60.498,58.787
74.0,1.0,1.575,0.333333,228.667,73.712,53.998,50.874,55.224
74.0,1.0,1.575,0.333333,333.0,58.637,57.716,53.161,55.731
74.0,1.0,1.575,0.666667,20.0,61.041,64.958,66.642,40.908
74.0,1.0,1.575,0.666667,124.333,69.447,61.883,60.499,58.788
74.0,1.0,1.575,0.666667,228.667,73.711,53.998,50.874,55.223
74.0,1.0,1.575,0.666667,333.0,58.636,57.715,53.161,55.729
74.0,1.0,1.575,1.0,20.0,61.042,64.959,66.643,40.908
74.0,1.0,1.575,1.0,124.333,69.446,61.883,60.5,58.787
74.0,1.0,1.575,1.0,228.667,73.709,53.997,50.873,55.222
74.0,1.0,1.575,1.0,333.0,58.634,57.714,53.159,55.727
74.0,1.0,2.0,0.0,20.0,61.04,64.959,66.643,40.909
74.0,1.0,2.0,0.0,124.333,69.448,61.885,60.502,58.791
74.0,1.0,2.0,0.0,228.667,73.712,53.999,50.875,55.225
74.0,1.0,2.0,0.0,333.0,58.635,57.715,53.16,55.729
74.0,1.0,2.0,0.333333,20.0,61.043,64.961,66.646,40.91
74.0,1.0,2.0,0.333333,124.333,69.449,61.887,60.504,58.792
74.0,1.0,2.0,0.333333,228.667,73.712,53.999,50.876,55.225
74.0,1.0,2.0,0.333333,333.0,58.635,57.715,53.16,55.729
74.0,1.0,2.0,0.666667,20.0,61.044,64.963,66.648,40.911
74.0,1.0,2.0,0.666667,124.333,69.45,61.889,60.506,58.792
74.0,1.0,2.0,0.666667,228.667,73.711,53.999,50.876,55.224
74.0,1.0,2.0,0.666667,333.0,58.634,57.714,53.159,55.727
74.0,1.0,2.0,1.0,20.0,61.045,64.964,66.649,40.911
74.0,1.0,2.0,1.0,124.333,69.45,61.89,60.507,58.792
74.0,1.0,2.0,1.0,228.667,73.709,53.998,50.875,55.223
74.0,1.0,2.0,1.0,333.0,58.632,57.712,53.158,55.725
74.0,90.75,0.3,0.0,20.0,93.442,75.749,76.484,60.453
74.0,90.75,0.3,0.0,124.333,93.93,89.588,89.992,90.224
74.0,90.75,0.3,0.0,228.667,79.18,60.455,60.206,53.512
74.0,90.75,0.3,0.0,333.0,61.362,57.774,54.871,54.475
74.0,90.75,0.3,0.333333,20.0,93.444,75.751,76.486,60.454
74.0,90.75,0.3,0.333333,124.333,93.931,89.59,89.994,90.225
74.0,90.75,0.3,0.333333,228.667,79.18,60.456,60.206,53.512
74.0,90.75,0.3,0.333333,333.0,61.361,57.774,54.871,54.474
74.0,90.75,0.3,0.666667,20.0,93.444,75.753,76.488,60.454
74.0,90.75,0.3,0.666667,124.333,93.931,89.591,89.995,90.225
74.0,90.75,0.3,0.666667,228.667,79.179,60.455,60.206,53.511
74.0,90.75,0.3,0.666667,333.0,61.36,57.773,54.87,54.473
74.0,90.75,0.3,1.0,20.0,93.444,75.754,76.488,60.454
74.0,90.75,0.3,1.0,124.333,93.93,89.591,89.995,90.223
74.0,90.75,0.3,1.0,228.667,79.177,60.454,60.205,53.509
74.0,90.75,0.3,1.0,333.0,61.359,57.771,54.869,54.471
74.0,90.75,0.725,0.0,20.0,93.451,75.76,76.495,60.462
74.0,90.75,0.725,0.0,124.333,93.941,89.6,90.004,90.239
74.0,90.75,0.725,0.0,228.667,79.186,60.461,60.211,53.518
74.0,90.75,0.725,0.0,333.0,61.364,57.776,54.873,54.477
74.0,90.75,0.725,0.333333,20.0,93.453,75.763,76.497,60.464
74.0,90.75,0.725,0.333333,124.333,93.942,89.602,90.006,90.24
74.0,90.75,0.725,0.333333,228.667,79.186,60.461,60.211,53.518
74.0,90.75,0.725,0.333333,333.0,61.363,57.775,54.873,54.476
74.0,90.75,0.725,0.666667,20.0,93.454,75.764,76.499,60.464
74.0,90.75,0.725,0.666667,124.333,93.942,89.603,90.007,90.24
74.0,90.75,0.725,0.666667,228.667,79.185,60.46,60.211,53.517
74.0,90.75,0.725,0.666667,333.0,61.362,57.774,54.872,54.475
74.0,90.75,0.725,1.0,20.0,93.454,75.765,76.499,60.464
74.0,90.75,0.725,1.0,124.333,93.941,89.603,90.007,90.238
74.0,90.75,0.725,1.0,228.667,79.183,60.459,60.21,53.516
74.0,90.75,0.725,1.0,333.0,61.36,57.773,54.87,54.473
74.0,90.75,1.15,0.0,20.0,93.459,75.771,76.504,60.471
74.0,90.75,1.15,0.0,124.333,93.951,89.611,90.014,90.252
74.0,90.75,1.15,0.0,228.667,79.19,60.465,60.215,53.524
74.0,90.75,1.15,0.0,333.0,61.364,57.776,54.874,54.477
74.0,90.75,1.15,0.333333,20.0,93.461,75.773,76.507,60.472
74.0,90.75,1.15,0.333333,124.333,93.952,89.613,90.016,90.253
74.0,90.75,1.15,0.333333,228.667,79.19,60.465,60.216,53.524
74.0,90.75,1.15,0.333333,333.0,61.364,57.776,54.873,54.477
74.0,90.75,1.15,0.666667,20.0,93.462,75.775,76.508,60.473
74.0,90.75,1.15,0.666667,124.333,93.952,89.614,90.017,90.253
74.0,90.75,1.15,0.666667,228.667,79.189,60.465,60.215,53.523
74.0,90.75,1.15,0.666667,333.0,61.363,57.775,54.873,54.476
74.0,90.75,1.15,1.0,20.0,93.462,75.775,76.509,60.472
74.0,90.75,1.15,1.0,124.333,93.951,89.614,90.017,90.252
74.0,90.75,1.15,1.0,228.667,79.187,60.464,60.214,53.521
74.0,90.75,1.15,1.0,333.0,61.361,57.773,54.871,54.474
74.0,90.75,1.575,0.0,20.0,93.466,75.78,76.512,60.478
74.0,90.75,1.575,0.0,124.333,93.958,89.62,90.023,90.264
74.0,90.75,1.575,0.0,228.667,79.192,60.468,60.218,53.528
74.0,90.75,1.575,0.0,333.0,61.364,57.776,54.873,54.477
74.0,90.75,1.575,0.333333,20.0,93.467,75.782,76.515,60.479
74.0,90.75,1.575,0.333333,124.333,93.959,89.622,90.025,90.265
74.0,90.75,1.575,0.333333,228.667,79.192,60.468,60.219,53.528
74.0,90.75,1.575,0.333333,333.0,61.364,57.776,54.873,54.476
74.0,90.75,1.575,0.666667,20.0,93.468,75.784,76.516,60.48
74.0,90.75,1.575,0.666667,124.333,93.959,89.623,90.026,90.264
74.0,90.75,1.575,0.666667,228.667,79.191,60.468,60.218,53.527
74.0,90.75,1.575,0.666667,333.0,61.362,57.775,54.872,54.475
74.0,90.75,1.575,1.0,20.0,93.468,75.784,76.517,60.479
74.0,90.75,1.575,1.0,124.333,93.958,89.623,90.026,90.263
74.0,90.75,1.575,1.0,228.667,79.189,60.467,60.217,53.525
74.0,90.75,1.575,1.0,333.0,61.361,57.773,54.871,54.473
74.0,90.75,2.0,0.0,20.0,93.47,75.787,76.519,60.484
74.0,90.75,2.0,0.0,124.333,93.964,89.628,90.031,90.273
74.0,90.75,2.0,0.0,228.667,79.194,60.47,60.22,53.531
74.0,90.75,2.0,0.0,333.0,61.362,57.775,54.872,54.475
74.0,90.75,2.0,0.333333,20.0,93.472,75.789,76.522,60.485
74.0,90.75,2.0,0.333333,124.333,93.965,89.63,90.033,90.274
74.0,90.75,2.0,0.333333,228.667,79.193,60.47,60.221,53.531
74.0,90.75,2.0,0.333333,333.0,61.362,57.774,54.872,54.475
74.0,90.75,2.0,0.666667,20.0,93.473,75.791,76.523,60.485
74.0,90.75,2.0,0.666667,124.333,93.965,89.631,90.034,90.274
74.0,90.75,2.0,0.666667,228.667,79.192,60.47,60.22,53.53
74.0,90.75,2.0,0.666667,333.0,61.361,57.773,54.871,54.473
74.0,90.75,2.0,1.0,20.0,93.473,75.792,76.524,60.485
74.0,90.75,2.0,1.0,124.333,93.964,89.631,90.034,90.272
74.0,90.75,2.0,1.0,228.667,79.19,60.469,60.219,53.528
74.0,90.75,2.0,1.0,333.0,61.359,57.772,54.869,54.472
74.0,180.5,0.3,0.0,20.0,91.525,67.682,71.528,71.556
74.0,180.5,0.3,0.0,124.333,78.981,83.246,83.51,78.689
74.0,180.5,0.3,0.0,228.667,42.874,36.688,36.96,19.523
74.0,180.5,0.3,0.0,333.0,27.586,23.457,23.449,15.289
74.0,180.5,0.3,0.333333,20.0,91.526,67.683,71.53,71.557
74.0,180.5,0.3,0.333333,124.333,78.981,83.247,83.511,78.69
74.0,180.5,0.3,0.333333,228.667,42.874,36.688,36.96,19.523
74.0,180.5,0.3,0.333333,333.0,27.586,23.457,23.449,15.289
74.0,180.5,0.3,0.666667,20.0,91.526,67.684,71.53,71.558
74.0,180.5,0.3,0.666667,124.333,78.981,83.247,83.511,78.69
74.0,180.5,0.3,0.666667,228.667,42.873,36.688,36.96,19.522
74.0,180.5,0.3,0.666667,333.0,27.586,23.457,23.449,15.288
74.0,180.5,0.3,1.0,20.0,91.525,67.684,71.53,71.558
74.0,180.5,0.3,1.0,124.333,78.98,83.246,83.51,78.689
74.0,180.5,0.3,1.0,228.667,42.872,36.687,36.959,19.522
74.0,180.5,0.3,1.0,333.0,27.585,23.456,23.448,15.288
74.0,180.5,0.725,0.0,20.0,91.531,67.69,71.536,71.561
74.0,180.5,0.725,0.0,124.333,78.989,83.255,83.518,78.699
74.0,180.5,0.725,0.0,228.667,42.878,36.691,36.963,19.526
74.0,180.5,0.725,0.0,333.0,27.587,23.458,23.45,15.29
74.0,180.5,0.725,0.333333,20.0,91.532,67.692,71.537,71.563
74.0,180.5,0.725,0.333333,124.333,78.989,83.256,83.519,78.7
74.0,180.5,0.725,0.333333,228.667,42.877,36.692,36.963,19.526
74.0,180.5,0.725,0.333333,333.0,27.587,23.458,23.45,15.29
74.0,180.5,0.725,0.666667,20.0,91.532,67.693,71.538,71.564
74.0,180.5,0.725,0.666667,124.333,78.989,83.256,83.519,78.7
74.0,180.5,0.725,0.666667,228.667,42.877,36.691,36.963,19.526
74.0,180.5,0.725,0.666667,333.0,27.587,23.458,23.449,15.289
74.0,180.5,0.725,1.0,20.0,91.531,67.693,71.537,71.564
74.0,180.5,0.725,1.0,124.333,78.987,83.255,83.518,78.699
74.0,180.5,0.725,1.0,228.667,42.876,36.691,36.962,19.526
74.0,180.5,0.725,1.0,333.0,27.586,23.457,23.449,15.288
74.0,180.5,1.15,0.0,20.0,91.536,67.698,71.542,71.565
74.0,180.5,1.15,0.0,124.333,78.995,83.262,83.524,78.707
74.0,180.5,1.15,0.0,228.667,42.88,36.694,36.966,19.53
74.0,180.5,1.15,0.0,333.0,27.588,23.459,23.45,15.29
74.0,180.5,1.15,0.333333,20.0,91.537,67.699,71.543,71.567
74.0,180.5,1.15,0.333333,124.333,78.995,83.263,83.525,78.708
74.0,180.5,1.15,0.333333,228.667,42.88,36.694,36.966,19.53
74.0,180.5,1.15,0.333333,333.0,27.588,23.458,23.45,15.29
74.0,180.5,1.15,0.666667,20.0,91.537,67.7,71.544,71.568
74.0,180.5,1.15,0.666667,124.333,78.995,83.263,83.525,78.708
74.0,180.5,1.15,0.666667,228.667,42.88,36.694,36.966,19.53
74.0,180.5,1.15,0.666667,333.0,27.587,23.458,23.45,15.289
74.0,180.5,1.15,1.0,20.0,91.536,67.7,71.543,71.568
74.0,180.5,1.15,1.0,124.333,78.993,83.262,83.524,78.707
74.0,180.5,1.15,1.0,228.667,42.878,36.693,36.965,19.529
74.0,180.5,1.15,1.0,333.0,27.586,23.457,23.449,15.289
74.0,180.5,1.575,0.0,20.0,91.539,67.704,71.546,71.568
74.0,180.5,1.575,0.0,124.333,78.999,83.268,83.529,78.713
74.0,180.5,1.575,0.0,228.667,42.882,36.696,36.968,19.533
74.0,180.5,1.575,0.0,333.0,27.588,23.459,23.45,15.29
74.0,180.5,1.575,0.333333,20.0,91.54,67.706,71.548,71.57
74.0,180.5,1.575,0.333333,124.333,79.0,83.269,83.53,78.714
74.0,180.5,1.575,0.333333,228.667,42.882,36.696,36.968,19.533
74.0,180.5,1.575,0.333333,333.0,27.588,23.458,23.45,15.29
74.0,180.5,1.575,0.666667,20.0,91.54,67.707,71.548,71.57
74.0,180.5,1.575,0.666667,124.333,78.999,83.269,83.53,78.714
74.0,180.5,1.575,0.666667,228.667,42.882,36.696,36.968,19.532
74.0,180.5,1.575,0.666667,333.0,27.587,23.458,23.45,15.29
74.0,180.5,1.575,1.0,20.0,91.539,67.707,71.548,71.57
74.0,180.5,1.575,1.0,124.333,78.998,83.268,83.529,78.713
74.0,180.5,1.575,1.0,228.667,42.88,36.695,36.967,19.532
74.0,180.5,1.575,1.0,333.0,27.586,23.457,23.449,15.289
74.0,180.5,2.0,0.0,20.0,91.54,67.709,71.55,71.569
74.0,180.5,2.0,0.0,124.333,79.003,83.272,83.532,78.718
74.0,180.5,2.0,0.0,228.667,42.884,36.698,36.969,19.535
74.0,180.5,2.0,0.0,333.0,27.587,23.458,23.45,15.29
74.0,180.5,2.0,0.333333,20.0,91.541,67.711,71.551,71.57
74.0,180.5,2.0,0.333333,124.333,79.003,83.273,83.533,78.719
74.0,180.5,2.0,0.333333,228.667,42.883,36.698,36.969,19.535
74.0,180.5,2.0,0.333333,333.0,27.587,23.458,23.45,15.29
74.0,180.5,2.0,0.666667,20.0,91.541,67.712,71.552,71.571
74.0,180.5,2.0,0.666667,124.333,79.003,83.273,83.533,78.719
74.0,180.5,2.0,0.666667,228.667,42.883,36.697,36.969,19.535
